id,repo,target_file,kind,signature,base_status,base_compiles,base_files,base_secs,new_status,new_compiles,new_files,new_secs
commons-io-0009,commons-io,org/apache/commons/io/filefilter/PrefixFileFilter.java,method,"org.apache.commons.io.filefilter.PrefixFileFilter#PrefixFileFilter(String[],IOCase)",ok,compiles,6,20.4,ok,compiles,6,19.4
commons-io-0010,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#copy(java.io.ByteArrayOutputStream)",ok,compiles,3,15.6,ok,compiles,3,13.6
commons-io-0011,commons-io,org/apache/commons/io/build/AbstractStreamBuilder.java,method,"org.apache.commons.io.build.AbstractStreamBuilder#setBufferSizeDefault(int)",ok,compiles,5,15.1,ok,compiles,5,13.5
commons-io-0012,commons-io,org/apache/commons/io/output/ProxyWriter.java,method,"org.apache.commons.io.output.ProxyWriter#write(String,int,int)",ok,compiles,1,13.8,ok,compiles,1,15.8
commons-io-0013,commons-io,org/apache/commons/io/filefilter/AbstractFileFilter.java,method,"org.apache.commons.io.filefilter.AbstractFileFilter#visitFile(Path,BasicFileAttributes)",ok,compiles,4,15.7,ok,compiles,4,15.5
commons-io-0014,commons-io,org/apache/commons/io/output/FilterCollectionWriter.java,method,"org.apache.commons.io.output.FilterCollectionWriter#FilterCollectionWriter(Collection<Writer>)",ok,compiles,1,14.6,ok,compiles,1,16.8
commons-io-0015,commons-io,org/apache/commons/io/filefilter/NameFileFilter.java,method,"org.apache.commons.io.filefilter.NameFileFilter#NameFileFilter(String)",ok,compiles,6,17.4,ok,compiles,6,20.3
commons-io-0016,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#writeLines(Collection<?>,String,Writer)",ok,compiles,1,13.9,ok,compiles,1,13.2
commons-io-0017,commons-io,org/apache/commons/io/filefilter/NameFileFilter.java,method,"org.apache.commons.io.filefilter.NameFileFilter#NameFileFilter(String,IOCase)",ok,compiles,6,17.0,ok,compiles,6,20.6
commons-io-0018,commons-io,org/apache/commons/io/function/IOBaseStreamAdapter.java,method,"org.apache.commons.io.function.IOBaseStreamAdapter#IOBaseStreamAdapter(B)",ok,compiles,2,12.5,ok,compiles,2,15.6
commons-io-0019,commons-io,org/apache/commons/io/output/StringBuilderWriter.java,method,"org.apache.commons.io.output.StringBuilderWriter#flush()",ok,compiles,1,11.7,ok,compiles,1,16.2
commons-io-0020,commons-io,org/apache/commons/io/monitor/FileAlterationListenerAdaptor.java,method,"org.apache.commons.io.monitor.FileAlterationListenerAdaptor#onDirectoryDelete(File)",ok,compiles,2,9.5,ok,compiles,2,13.8
commons-io-0021,commons-io,org/apache/commons/io/input/ClosedInputStream.java,method,"org.apache.commons.io.input.ClosedInputStream#ClosedInputStream()",ok,compiles,1,11.0,ok,compiles,1,10.6
commons-io-0022,commons-io,org/apache/commons/io/input/ReadAheadInputStream.java,method,"org.apache.commons.io.input.ReadAheadInputStream#swapBuffers()",ok,compiles,1,10.6,ok,compiles,1,11.4
commons-io-0023,commons-io,org/apache/commons/io/filefilter/SuffixFileFilter.java,method,"org.apache.commons.io.filefilter.SuffixFileFilter#SuffixFileFilter(List<String>,IOCase)",ok,compiles,6,17.1,ok,compiles,6,26.2
commons-io-0024,commons-io,org/apache/commons/io/input/CountingInputStream.java,method,"org.apache.commons.io.input.CountingInputStream#resetCount()",ok,compiles,2,14.7,ok,compiles,2,20.3
commons-io-0025,commons-io,org/apache/commons/io/build/AbstractOrigin.java,method,"org.apache.commons.io.build.AbstractOrigin#getByteArray(long,int)",ok,compiles,3,13.1,ok,compiles,3,19.9
commons-io-0026,commons-io,org/apache/commons/io/output/ClosedOutputStream.java,method,"org.apache.commons.io.output.ClosedOutputStream#flush()",ok,compiles,1,11.0,ok,compiles,1,14.3
commons-io-0027,commons-io,org/apache/commons/io/input/CharSequenceReader.java,field,"org.apache.commons.io.input.CharSequenceReader#start",ok,compiles,1,15.4,ok,compiles,1,13.6
commons-io-0028,commons-io,org/apache/commons/io/function/IOStream.java,method,"org.apache.commons.io.function.IOStream#reduce(U,IOBiFunction<U,?superT,U>,IOBinaryOperator<U>)",ok,compiles,5,20.2,ok,compiles,5,14.5
commons-io-0029,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#close(Closeable...)",crash,na,0,16.1,crash,na,0,13.3
commons-io-0030,commons-io,org/apache/commons/io/filefilter/NameFileFilter.java,method,"org.apache.commons.io.filefilter.NameFileFilter#NameFileFilter(String)",ok,compiles,6,19.7,ok,compiles,6,16.4
commons-io-0031,commons-io,org/apache/commons/io/function/IOSupplier.java,method,"org.apache.commons.io.function.IOSupplier#asSupplier()",ok,fails,1,15.4,ok,fails,1,12.0
commons-io-0032,commons-io,org/apache/commons/io/file/PathUtils.java,method,"org.apache.commons.io.file.PathUtils#toFileVisitOptionSet(FileVisitOption...)",ok,compiles,1,11.8,ok,compiles,1,10.6
commons-io-0033,commons-io,org/apache/commons/io/file/PathUtils.java,method,"org.apache.commons.io.file.PathUtils.RelativeSortedPaths#equalsIgnoreFileSystem(Path,Path)",ok,compiles,1,13.0,ok,compiles,1,13.1
commons-io-0034,commons-io,org/apache/commons/io/output/DeferredFileOutputStream.java,method,"org.apache.commons.io.output.DeferredFileOutputStream#getStream()",ok,compiles,2,12.3,ok,compiles,2,12.1
commons-io-0035,commons-io,org/apache/commons/io/input/buffer/CircularByteBuffer.java,method,"org.apache.commons.io.input.buffer.CircularByteBuffer#clear()",ok,compiles,1,10.5,ok,compiles,1,9.6
commons-io-0036,commons-io,org/apache/commons/io/build/AbstractOrigin.java,method,"org.apache.commons.io.build.AbstractOrigin.ChannelOrigin#size()",ok,compiles,3,11.8,ok,compiles,3,11.0
commons-io-0037,commons-io,org/apache/commons/io/input/XmlStreamReader.java,method,"org.apache.commons.io.input.XmlStreamReader.Builder#get()",ok,compiles,5,14.3,ok,compiles,5,14.8
commons-io-0038,commons-io,org/apache/commons/io/DirectoryWalker.java,method,"org.apache.commons.io.DirectoryWalker#handleStart(File,Collection<T>)",ok,compiles,1,12.5,ok,compiles,1,11.8
commons-io-0039,commons-io,org/apache/commons/io/monitor/FileAlterationObserver.java,method,"org.apache.commons.io.monitor.FileAlterationObserver#fireOnChange(FileEntry,File)",ok,compiles,3,10.5,ok,compiles,3,11.4
commons-io-0040,commons-io,org/apache/commons/io/file/PathUtils.java,field,"org.apache.commons.io.file.PathUtils#EMPTY_FILE_ATTRIBUTE_ARRAY",ok,compiles,1,10.2,ok,compiles,1,11.4
commons-io-0041,commons-io,org/apache/commons/io/IOUtils.java,method,"org.apache.commons.io.IOUtils#writeLines(Collection<?>,String,OutputStream)",ok,compiles,1,10.4,ok,compiles,1,11.7
commons-io-0042,commons-io,org/apache/commons/io/input/CharSequenceInputStream.java,field,"org.apache.commons.io.input.CharSequenceInputStream#cBufMark",ok,compiles,1,10.7,ok,compiles,1,12.8
commons-io-0043,commons-io,org/apache/commons/io/filefilter/OrFileFilter.java,method,"org.apache.commons.io.filefilter.OrFileFilter#setFileFilters(List<IOFileFilter>)",ok,compiles,6,18.3,ok,compiles,6,23.6
commons-io-0044,commons-io,org/apache/commons/io/output/StringBuilderWriter.java,method,"org.apache.commons.io.output.StringBuilderWriter#StringBuilderWriter(StringBuilder)",ok,compiles,1,13.7,ok,compiles,1,15.0
commons-io-0045,commons-io,org/apache/commons/io/filefilter/RegexFileFilter.java,method,"org.apache.commons.io.filefilter.RegexFileFilter#RegexFileFilter(Pattern,Function<Path,String>)",ok,compiles,5,18.2,ok,compiles,5,22.2
commons-io-0046,commons-io,org/apache/commons/io/CloseableURLConnection.java,method,"org.apache.commons.io.CloseableURLConnection#setDoInput(boolean)",ok,compiles,1,14.6,ok,compiles,1,16.9
commons-io-0047,commons-io,org/apache/commons/io/output/TeeOutputStream.java,method,"org.apache.commons.io.output.TeeOutputStream#flush()",ok,compiles,2,12.6,ok,compiles,2,14.5
commons-io-0048,commons-io,org/apache/commons/io/monitor/SerializableFileTime.java,method,"org.apache.commons.io.monitor.SerializableFileTime#compareTo(FileTime)",ok,compiles,1,14.4,ok,compiles,1,15.2
commons-io-0049,commons-io,org/apache/commons/io/input/ReadAheadInputStream.java,field,"org.apache.commons.io.input.ReadAheadInputStream#executorService",ok,compiles,1,20.0,ok,compiles,1,14.0
commons-io-0050,commons-io,org/apache/commons/io/input/BOMInputStream.java,method,"org.apache.commons.io.input.BOMInputStream#readBom()",ok,compiles,3,19.0,ok,compiles,3,15.9
commons-io-0051,commons-io,org/apache/commons/io/input/UnsynchronizedBufferedReader.java,method,"org.apache.commons.io.input.UnsynchronizedBufferedReader#UnsynchronizedBufferedReader(Reader,int)",ok,compiles,2,17.1,ok,compiles,2,16.2
